Id,Type
Situs ambiguus ORPHA:157769,Disease
Grand Mal Status Epilepticus,Disease
Severe generalized junctional epidermolysis bullosa ORPHA:79404,Disease
Ciliary Motility Disorders,Disease
Non-Small Cell Lung Carcinoma,Disease
Human respirovirus 1 C protein (gene: C),Pathogen
ESTROGEN RESISTANCE,Disease
X-linked intellectual disability Snyder type ORPHA:3063,Disease
Atypical Werner syndrome ORPHA:79474,Disease
Benign Neoplasm Of Esophagus,Disease
Charcot-Marie-Tooth disease type 4J ORPHA:139515,Disease
Primary Myelofibrosis,Disease
Esophageal Varices,Disease
Cleft Palate,Disease
Norovirus Hu/GII.4/NIHIC27.2/2012/USA protein p48 (gene: POL),Pathogen
Schistosomiasis japonica,Disease
Loeys-Dietz syndrome ORPHA:60030,Disease
KRT23,Gene
Brachydactyly type B2 ORPHA:140908,Disease
Aortic Valve Disease,Disease
Monkeypox virus Zaire-96-I-16 A45L (gene: A45L),Pathogen
Osteitis Fibrosa Disseminata,Disease
Megacystis-microcolon-intestinal hypoperistalsis syndrome ORPHA:2241,Disease
Cockayne Syndrome,Disease
Yaba monkey tumor virus IL-18 binding protein,Pathogen
Pyloric Atresia,Disease
Hyperphenylalaninaemia,Disease
Myeloid neoplasm,Disease
Obstructive Ureterocele,Disease
Cardiomegaly,Disease
Familial multiple nevi flammei ORPHA:624,Disease
Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome ORPHA:496756,Disease
Serrated polyposis syndrome ORPHA:157798,Disease
Viremia,Disease
Parkinsonian tremor,Disease
Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome ORPHA:228012,Disease
Renal Insufficiency,Disease
Spinal muscular atrophy with respiratory distress type 1 ORPHA:98920,Disease
Schizophreniform Disorders,Disease
Congenital Thrombotic Thrombocytopenic Purpura,Disease
Norovirus Hu/GII.4/NIHIC27.1/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Cercopithecine betaherpesvirus 5 tegument serine/threonine protein kinase (gene: UL97),Pathogen
Imerslund-Grasbeck syndrome ORPHA:35858,Disease
Congenital hemivertebra,Disease
Norovirus Hu/Norwalk/10160/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
X-linked Ehlers-Danlos syndrome ORPHA:75497,Disease
Variola virus hypothetical protein (gene: J8R),Pathogen
Spinal Cord Contusion,Disease
Cholestasis Of Pregnancy,Disease
Cardiac dilatation,Disease
Dermatofibrosarcoma,Disease
Scleroderma,Disease
Bronchopulmonary Dysplasia,Disease
Microtia ORPHA:83463,Disease
Postoperative Nausea and Vomiting,Disease
Influenza A virus (A/Korea/426/1968(H2N2)) polymerase PB2 (gene: PB2),Pathogen
Leukemia Plasma Cell,Disease
Secondary hypothyroidism,Disease
Increase in blood pressure,Disease
Immune System Diseases,Disease
Uveal melanoma ORPHA:39044,Disease
AFAP1L2,Gene
Dyskinetic syndrome,Disease
Dermatologic Disorders,Disease
Spondyloepimetaphyseal dysplasia PAPSS2 type ORPHA:93282,Disease
GLI2,Gene
Pustulosis palmaris et plantaris ORPHA:163927,Disease
Mood Swings,Disease
Cervical Squamous Cell Carcinoma In Situ,Disease
Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency ORPHA:363432,Disease
Human papillomavirus type 124 regulatory protein E2 (gene: E2),Pathogen
Nanophthalmos ORPHA:35612,Disease
bone destruction,Disease
Human enterovirus C118 VP4,Pathogen
Adult Non-Hodgkin Lymphoma,Disease
Dupuytren Contracture,Disease
Clear cell renal carcinoma ORPHA:319276,Disease
Decreased circulating ACTH level,Disease
Familial multiple trichoepitheliomata,Disease
Smooth Muscle Tumor,Disease
Malignant Lymphoma Lymphocytic Intermediate Differentiation,Disease
Respiratory function loss,Disease
Human betaherpesvirus 5 regulatory protein IE2 (gene: UL122),Pathogen
Autosomal dominant palmoplantar keratoderma and congenital alopecia ORPHA:1010,Disease
Reduced tendon reflexes,Disease
Progressive myoclonic epilepsy type 5 ORPHA:402082,Disease
Acute myeloid leukemia with CEBPA somatic mutations ORPHA:319480,Disease
Sepsis,Disease
MX polyomavirus large T-antigen,Pathogen
Biliary Cirrhosis,Disease
Human betaherpesvirus 6 U12 GCR (gene: U12),Pathogen
Human papillomavirus 116 E2 protein,Pathogen
Yaba monkey tumor virus Ser/Thr kinase,Pathogen
Lymphedema-posterior choanal atresia syndrome ORPHA:99141,Disease
ACBD7,Gene
Liver Cyst,Disease
Glutaryl-CoA dehydrogenase deficiency ORPHA:25,Disease
Hernia Femoral,Disease
Undifferentiated leukemia,Disease
Bleeding disorder due to CalDAG-GEFI deficiency ORPHA:420566,Disease
Anaphylaxis (non medication),Disease
Visual field defects,Disease
Charcot-Marie-Tooth disease type 2R ORPHA:397968,Disease
Hyperextensible skin,Disease
GAL,Gene
Cortical dysplasia-focal epilepsy syndrome ORPHA:163681,Disease
Proctitis,Disease
Speech Disorders,Disease
Autosomal dominant hypocalcemia ORPHA:428,Disease
Grade III Chondrosarcoma,Disease
Coronary Thrombosis,Disease
Human immunodeficiency virus envelope glycoprotein (gene: env),Pathogen
Trehalase deficiency ORPHA:103909,Disease
Autosomal dominant spastic paraplegia type 12 ORPHA:100993,Disease
Primary gout,Disease
Ravn virus - Ravn Kenya 1987 glycoprotein (gene: GP),Pathogen
Hypodontia-dysplasia of nails syndrome ORPHA:2228,Disease
Charcot-Marie-Tooth disease type 4A ORPHA:99948,Disease
Autosomal recessive extra-oral halitosis ORPHA:562538,Disease
Cancer Embryonal,Disease
Hypoplastic mandible condyle,Disease
Congenital alpha2-antiplasmin deficiency ORPHA:79,Disease
Spondyloepimetaphyseal dysplasia congenita Strudwick type ORPHA:93346,Disease
Vascular occlusion,Disease
Human rhinovirus A73 1D (VP1),Pathogen
Autosomal dominant spastic paraplegia type 3 ORPHA:100984,Disease
Autosomal recessive cerebellar ataxia-psychomotor delay syndrome ORPHA:284271,Disease
Cercopithecine alphaherpesvirus 2 helicase-primase helicase subunit (gene: UL5),Pathogen
Cocaine-Related Disorders,Disease
Depressive Symptoms,Disease
Pichinde mammarenavirus Z protein (gene: Z),Pathogen
Vaccinia virus Ankara Metalloendopeptidase,Pathogen
Hearing Loss Partial,Disease
Squamous cell carcinoma of the hypopharynx ORPHA:494547,Disease
Cowpox virus CPXV035 protein (gene: CPXV035 CDS),Pathogen
Malignant neoplasm of penis,Disease
Norovirus Hu/GII-4/CBNU2/2007/KR capsid protein,Pathogen
C syndrome ORPHA:1308,Disease
Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia ORPHA:572428,Disease
Infarction Lacunar,Disease
Horsepox virus HSPV067 (sulfhydryl oxidase),Pathogen
Metaplastic breast carcinoma,Disease
Precocious pubarche,Disease
HTLV-I Infections,Disease
Autosomal recessive spastic paraplegia type 48 ORPHA:306511,Disease
Lipoma,Disease
46XY partial gonadal dysgenesis ORPHA:251510,Disease
Bile duct carcinoma,Disease
Human respirovirus 1 putative Y2 protein (gene: Y2),Pathogen
Complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome ORPHA:566175,Disease
Autoimmune Primary Adrenal Insufficiency,Disease
Diabetic Angiopathies,Disease
Primary amyloidosis,Disease
Norovirus GII.17 AKB94549.1 full_polyprotein 1..1702 (gene: ORF1),Pathogen
Human adenovirus 41 E3 31.6K,Pathogen
Primary Malignant Liver Neoplasm,Disease
Norovirus Hu/GII-4/CGMH14/2007/TW full_polyprotein 1..1699,Pathogen
Dejerine-Sottas syndrome ORPHA:64748,Disease
X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome ORPHA:500188,Disease
Subarachnoid Hemorrhage,Disease
Hyperostosis Of Skull,Disease
Tonic Seizures,Disease
Allergic sensitization,Disease
Maxillary retrognathia,Disease
Agranulocytosis,Disease
Pseudoxanthoma Elasticum,Disease
Anonychia congenita totalis ORPHA:94150,Disease
Hyperinsulinism,Disease
Norovirus Hu/Norwalk/10116/2009/VNM protein p48 (gene: POL),Pathogen
Osteomyelitis,Disease
Creutzfeldt-Jakob disease,Disease
Glucocorticoid Receptor Deficiency,Disease
Contact Dermatitis,Disease
Guttmacher syndrome ORPHA:2957,Disease
Hematologic Neoplasms,Disease
JC polyomavirus hypothetical protein,Pathogen
Hyperalgesia,Disease
Renal pseudohypoaldosteronism type 1 ORPHA:171871,Disease
SYNE3,Gene
Echovirus E4 3D,Pathogen
Leukemia Myeloid Chronic Atypical BCR-ABL Negative,Disease
Esophageal Stricture,Disease
Vaccinia virus kelch-like protein (gene: A55R),Pathogen
Echovirus E31 3D,Pathogen
SARS coronavirus Tor2 replicase 1AB,Pathogen
Welts,Disease
Milroy Disease,Disease
17q12 microdeletion syndrome ORPHA:261265,Disease
Monocytic leukemia,Disease
Palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome ORPHA:477993,Disease
NCEH1,Gene
Echovirus E32 VP2,Pathogen
Phosphoenolpyruvate carboxykinase deficiency ORPHA:2880,Disease
Coats plus syndrome ORPHA:313838,Disease
Drug Allergy,Disease
Human papillomavirus 142 regulatory protein (gene: E2),Pathogen
Lymphangioleiomyomatosis,Disease
Encephalitis,Disease
Autosomal dominant cutis laxa ORPHA:90348,Disease
Complete atrioventricular septal defect with ventricular hypoplasia ORPHA:99067,Disease
Cerebrotendinous xanthomatosis ORPHA:909,Disease
Incontinentia pigmenti ORPHA:464,Disease
Hemophilia A,Disease
Norovirus Hu/GII.4/Doonside/NSW536I/2011/AU VP1,Pathogen
Osteosclerosis-developmental delay-craniosynostosis syndrome ORPHA:178377,Disease
Human betaherpesvirus 5 envelope glycoprotein UL4 (gene: UL4),Pathogen
Mulibrey nanism ORPHA:2576,Disease
Familial scaphocephaly syndrome McGillivray type ORPHA:168624,Disease
Multicentric osteolysis-nodulosis-arthropathy spectrum ORPHA:371428,Disease
Norovirus Hu/GII-4/CGMH25/2010/TW major viral capsid protein (gene: VP1),Pathogen
Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome,Disease
Human adenovirus 28 E3 44.5K-like protein (gene: E3),Pathogen
Large cell neuroendocrine carcinoma,Disease
Malignant Central Nervous System Neoplasm,Disease
Lissencephaly due to TUBA1A mutation ORPHA:171680,Disease
Mycobacterium Infections,Disease
Leprosy Paucibacillary,Disease
Dermatosparaxis Ehlers-Danlos syndrome ORPHA:1901,Disease
Drug usage,Disease
Leishmaniasis Visceral,Disease
Human gammaherpesvirus 8 ORF59 (gene: ORF59),Pathogen
Hepatitis C virus genotype 4 NS3 protease/helicase,Pathogen
Achromatopsia,Disease
Seckel Syndrome,Disease
Idiopathic ventricular fibrillation non Brugada type ORPHA:228140,Disease
HMO Astrovirus A non-structural protein,Pathogen
Abnormality of vision,Disease
Arthritis Psoriatic,Disease
Autism Spectrum Disorders,Disease
Forced expiratory volume function,Disease
Epidermolysis bullosa simplex due to BP230 deficiency ORPHA:412181,Disease
Nevus Blue,Disease
Atrophic,Disease
Early-onset anterior polar cataract ORPHA:98988,Disease
Junin mammarenavirus Z protein,Pathogen
Escherichia coli Infections,Disease
Giant cell glioblastoma ORPHA:251579,Disease
Asthenozoospermia,Disease
Transitional Cell Neoplasm,Disease
Metastatic Neoplasm,Disease
HTRA1-related autosomal dominant cerebral small vessel disease ORPHA:482077,Disease
Pyruvate carboxylase deficiency severe neonatal type ORPHA:353314,Disease
Human parechovirus 2 full_polyprotein 1..2179,Pathogen
Endosteal hyperostosis Worth type ORPHA:2790,Disease
Isolated cloverleaf skull syndrome ORPHA:2343,Disease
Submucosal cleft palate ORPHA:155878,Disease
Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome ORPHA:397933,Disease
B4GALT1-CDG ORPHA:79332,Disease
Macacine alphaherpesvirus 1 serine/threonine protein kinase US3 (gene: US3),Pathogen
Norovirus Hu/GII.4/NIHIC28.4/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Otodental syndrome ORPHA:2791,Disease
Abnormal skeletal development,Disease
Breast Fibrocystic Disease,Disease
Abnormality of bone marrow cell morphology,Disease
Alzheimer's Disease,Disease
Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome ORPHA:397744,Disease
Papillary Thyroid Microcarcinoma,Disease
Hoarseness,Disease
Zygodactyly type 3 ORPHA:295191,Disease
Focal glomerulosclerosis,Disease
Absence Epilepsy,Disease
Patent Ductus Arteriosus,Disease
Otofaciocervical syndrome ORPHA:2792,Disease
Human papillomavirus type 88 E2 protein,Pathogen
Myeloid Leukemia Chronic,Disease
Phyllodes Tumor,Disease
Benign melanocytic nevus,Disease
Retrusion of lower jaw,Disease
Autosomal dominant spastic paraplegia type 9A ORPHA:447753,Disease
Familial pancreatic carcinoma ORPHA:1333,Disease
Mean corpuscular hemoglobin concentration determination,Disease
Pancreatic Cancer,Disease
Lymphoma T-Cell Cutaneous,Disease
Epithelial basement membrane dystrophy ORPHA:98956,Disease
Generalized amyotrophy,Disease
Familial isolated trichomegaly ORPHA:411788,Disease
Sarcoma metastatic,Disease
Familial digital arthropathy-brachydactyly ORPHA:85169,Disease
SCHIP1,Gene
Anaplastic astrocytoma,Disease
Cyst,Disease
Epidermolysis bullosa inversa dystrophica,Disease
Tetralogy Of Fallot,Disease
Vitamin E Assay,Disease
Neurogenic scapuloperoneal syndrome Kaeser type ORPHA:85146,Disease
Romano-Ward syndrome ORPHA:101016,Disease
Carcinoma breast stage IV,Disease
Norovirus Hu/Norwalk/10247/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Sebaceous Adenocarcinoma,Disease
Generalized galactose epimerase deficiency ORPHA:308487,Disease
Spinocerebellar ataxia type 41 ORPHA:458798,Disease
Frank-Ter Haar syndrome ORPHA:137834,Disease
Gaucher Disease,Disease
Rosavirus A2 full_polyprotein 1..2468,Pathogen
Lichen disease,Disease
Human rhinovirus B52 3D,Pathogen
Small nose,Disease
Necrosis,Disease
Cowpox virus CPXV006 protein (gene: CPXV006 CDS),Pathogen
Cyanosis,Disease
IGA Glomerulonephritis,Disease
Synostotic Posterior Plagiocephaly,Disease
Polycystic Liver Disease,Disease
Blood pressure finding,Disease
Total early-onset cataract ORPHA:98994,Disease
Breast adenocarcinoma,Disease
Human parechovirus 8 3D,Pathogen
Neonatal diabetes-congenital hypothyroidism-congenital glaucoma-hepatic fibrosis-polycystic kidneys syndrome ORPHA:79118,Disease
Pfeiffer syndrome type 2 ORPHA:93259,Disease
PCDH7,Gene
Blue rubber bleb nevus ORPHA:1059,Disease
Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome ORPHA:1071,Disease
Diffuse cutaneous systemic sclerosis ORPHA:220393,Disease
Nephritis Interstitial,Disease
Norovirus Hu/GII-4/CGMH24/2010/TW major viral capsid protein (gene: VP1),Pathogen
Von Hippel-Lindau Syndrome,Disease
Autosomal recessive Kenny-Caffey syndrome ORPHA:93324,Disease
Aggressive systemic mastocytosis ORPHA:98850,Disease
Multiple lentigines,Disease
Acute Myeloid Leukemia M1,Disease
Cleft palate and bilateral cleft lip,Disease
Brachydactyly type E ORPHA:93387,Disease
SLC16A6,Gene
Behcet disease ORPHA:117,Disease
Monkeypox virus unknown protein,Pathogen
Glycogen storage disease due to muscle phosphofructokinase deficiency ORPHA:371,Disease
ADAM15,Gene
Cholera,Disease
Norovirus Hu/Norwalk/10034/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Hypoplastic left heart syndrome ORPHA:2248,Disease
Norovirus GII/Hu/JP/2007/GII.P7_GII.14/Sendai/YG99 full_polyprotein 1..1697,Pathogen
Skeletal Ewing sarcoma ORPHA:319,Disease
Polio and Post-Polio Syndrome,Disease
Frontotemporal dementia,Disease
Neurofibromatosis 1,Disease
Mask-like facies,Disease
New Jersey polyomavirus-2013 large T antigen,Pathogen
Hemimegalencephaly,Disease
Brachycephaly,Disease
Brachydactyly type A2 ORPHA:93396,Disease
Norovirus GII/Hu/JP/2010/GII.P4_GII.4/Shimada/ASC96 full_polyprotein 1..1699,Pathogen
Mumps virus genotype G phosphoprotein (gene: P),Pathogen
Truncus arteriosus ORPHA:3384,Disease
Otospondylomegaepiphyseal dysplasia ORPHA:1427,Disease
RDW - Red blood cell distribution width result,Disease
Hereditary breast cancer ORPHA:227535,Disease
Autosomal recessive multiple pterygium syndrome ORPHA:2990,Disease
Pulmonary Emphysema,Disease
X-linked Alport syndrome ORPHA:88917,Disease
Takayasu arteritis ORPHA:3287,Disease
Human poliovirus 3 POLYM,Pathogen
Decreased platelet count,Disease
Ischemic cardiomyopathy,Disease
Stickler syndrome type 1 ORPHA:90653,Disease
Telecanthus,Disease
Yaba monkey tumor virus DNA topoisomerase type I,Pathogen
Deposits immunoreactive to beta-amyloid protein,Disease
Nipah henipavirus P phosphoprotein,Pathogen
Influenza A virus (A/Shanghai/02/2013(H7N9)) hemagglutinin (gene: HA),Pathogen
Influenza A virus (A/New York/602/1996(H3N2)) polymerase PB1 (gene: PB1),Pathogen
Childhood Neuroblastoma,Disease
SIX2-related frontonasal dysplasia ORPHA:488437,Disease
CA2,Gene
Agitation,Disease
Human rhinovirus A67 1D,Pathogen
Yaba-like disease virus 14L protein (gene: 14L),Pathogen
Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency ORPHA:90791,Disease
Sorsby pseudoinflammatory fundus dystrophy ORPHA:59181,Disease
Brain dopamine-serotonin vesicular transport disease ORPHA:352649,Disease
Forgetful,Disease
Diabetes Mellitus Experimental,Disease
Spinal Cord transection injury,Disease
Echovirus E32 VP3,Pathogen
SIX2,Gene
Conjunctival telangiectasis,Disease
Milium Cyst,Disease
Human papillomavirus type 68b E1 protein (gene: E1),Pathogen
Metopic synostosis,Disease
Upper thoracic spina bifida aperta ORPHA:268740,Disease
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Disease
Mayaro virus nonstructural protein nsP4,Pathogen
Fibular aplasia-complex brachydactyly syndrome ORPHA:2639,Disease
Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome ORPHA:221043,Disease
Norovirus Hu/GII-4/CGMH20/2009/TW major viral capsid protein (gene: VP1),Pathogen
Barber-Say syndrome ORPHA:1231,Disease
Deficiency of glucose-6-phosphate dehydrogenase,Disease
Tachyarrhythmia,Disease
Cervical Squamous Cell Carcinoma,Disease
Endothelial dysfunction,Disease
Submucous clefting,Disease
Echovirus 9 strain Hill polyprotein region 3,Pathogen
SARS coronavirus nsp3-pp1a/pp1ab (gene: orf1ab),Pathogen
Infant Small for Gestational Age,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2F ORPHA:99940,Disease
Synophrys,Disease
Norovirus Hu/Norwalk/10222/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Gastrointestinal Neoplasms,Disease
Grey eyebrow,Disease
Abnormal pigmentation,Disease
Human papillomavirus type 68 E1 (gene: E1),Pathogen
Amyloid angiopathy,Disease
Echovirus E4 VP2,Pathogen
Hemangioblastoma,Disease
Hendra henipavirus phosphoprotein P (gene: P/V/C),Pathogen
Horsepox virus HSPV181 (ankyrin repeats),Pathogen
Uterine Carcinosarcoma,Disease
Nervous System Neoplasms,Disease
Motor Neuron Disease,Disease
Norovirus Hu/GII.4/HS292/2012/USA viral genome-linked protein (gene: POL),Pathogen
Norovirus Hu/Norwalk/10325/2010/VNM protein p48 (gene: POL),Pathogen
Norovirus GII/Hu/JP/2007/GII.P21_GII.21/Kawasaki/YO284 full_polyprotein 1..1699,Pathogen
Ductal Carcinoma,Disease
Central Nervous System Neoplasms,Disease
Cyclocephaly,Disease
Substance-Related Disorders,Disease
Childhood Acute Myeloid Leukemia,Disease
Rhizomelia,Disease
Kidney Cancer,Disease
Gilbert Disease (disorder),Disease
King-Denborough syndrome ORPHA:99741,Disease
Aortic Aneurysm Thoracoabdominal,Disease
Spinal Muscular Atrophy,Disease
Autosomal dominant non-syndromic sensorineural deafness type DFNA ORPHA:90635,Disease
Ependymoma ORPHA:251636,Disease
ALZHEIMER DISEASE 5,Disease
Spasmodic torticollis,Disease
Smith-Lemli-Opitz syndrome ORPHA:818,Disease
Scapuloperoneal spinal muscular atrophy ORPHA:431255,Disease
Congenital hypoplasia of lung,Disease
Central Nervous System Embryonal Tumor Not Otherwise Specified,Disease
invasive cancer,Disease
Human papillomavirus 123 regulatory protein E2 (gene: E2),Pathogen
Mixed Salivary Gland Tumor,Disease
Aneurysm Of Aortic Arch,Disease
12q14 microdeletion syndrome ORPHA:94063,Disease
Human papillomavirus type 26 early protein (gene: E2),Pathogen
Congenital hypomyelinating neuropathy,Disease
Congenital chronic diarrhea with protein-losing enteropathy ORPHA:329242,Disease
Chronic liver disease,Disease
Charcot-Marie-Tooth disease type 1D ORPHA:101084,Disease
Pilomatrixoma,Disease
Hand-foot-genital syndrome ORPHA:2438,Disease
Persistent hyperplastic primary vitreous ORPHA:91495,Disease
Rigid spine syndrome ORPHA:97244,Disease
Herpes NOS,Disease
Adenocarcinoma of colon,Disease
Lymphadenitis,Disease
Macrocephaly,Disease
Human papillomavirus type 131 E2 (gene: E2),Pathogen
Rippling muscle disease,Disease
Rous Sarcoma,Disease
Osteoporosis,Disease
Dystonia,Disease
Neoplasm Residual,Disease
Autosomal recessive intermediate Charcot-Marie-Tooth disease type B ORPHA:254334,Disease
PYCR2-related microcephaly-progressive leukoencephalopathy ORPHA:481152,Disease
Monkeypox virus bifunctional hydroxysteroid dehydrogenase/deletion attenuates intradermal lesion in VAC-mouse model,Pathogen
Accessory spleen,Disease
Norovirus Hu/GII/BG1C0241-33/2011/BGD capsid protein VP1 (gene: VP1),Pathogen
Squamous cell carcinoma of tonsil,Disease
Leukemia Natural Killer Cell Large Granular Lymphocytic,Disease
Alopecia Areata,Disease
Acrocapitofemoral dysplasia ORPHA:63446,Disease
Cercopithecine betaherpesvirus 5 chemokine vCXCL8 (gene: UL146E),Pathogen
Human adenovirus 63 IVa2 protein (gene: IVa2),Pathogen
Influenza A virus (A/Korea/426/1968(H2N2)) membrane protein M1 (gene: M1),Pathogen
Involutional Depression,Disease
Human adenovirus 22 IVa2 (gene: IVa2),Pathogen
Crisponi syndrome,Disease
Postaxial polydactyly-anterior pituitary anomalies-facial dysmorphism syndrome ORPHA:420584,Disease
Human rhinovirus A32 1D,Pathogen
Bamforth-Lazarus syndrome ORPHA:1226,Disease
Vaccinia virus kelch-like protein (gene: C2L),Pathogen
Congenital stromal corneal dystrophy ORPHA:101068,Disease
Semilobar Holoprosencephaly,Disease
Echovirus E26 VP2,Pathogen
Fibromyalgia,Disease
Norovirus Hu/GII.4/Seoul/1071/2010/KOR full_polyprotein 1..1699,Pathogen
Jacksonian Seizure,Disease
Personality Traits,Disease
Craniofrontonasal dysplasia ORPHA:1520,Disease
Frequent fractures,Disease
Familial hypercholanemia ORPHA:238475,Disease
Nonsyndromic Deafness,Disease
Dysbetalipoproteinemia ORPHA:412,Disease
Anxiety disease,Disease
Spinocerebellar ataxia type 19/22 ORPHA:98772,Disease
Diffuse Interstitial Pulmonary Fibrosis,Disease
Myeloproliferative disease,Disease
Fried syndrome ORPHA:85335,Disease
Small cell carcinoma of lung,Disease
Norovirus Hu/GII-4/CGMH02/2006/TW full_polyprotein 1..1699,Pathogen
HBV genotype B C protein (gene: C),Pathogen
Human papillomavirus type 34 early protein (gene: E7),Pathogen
Dyslexia,Disease
Norovirus Hu/GII.4/NIHIC17.1/2012/USA protein p48 (gene: POL),Pathogen
Progressive supranuclear palsy-corticobasal syndrome ORPHA:240103,Disease
Meningitis Cryptococcal,Disease
Yaba monkey tumor virus ankyrin-like protein,Pathogen
Waardenburg Syndrome,Disease
Norovirus Hu/GII.4/Sydney/NSW0514/2012/AU VP1,Pathogen
Penile Neoplasms,Disease
Charcot-Marie-Tooth disease type 4C ORPHA:99949,Disease
Small labia majora,Disease
Bacterial susceptibility due to TLR signaling pathway deficiency ORPHA:183713,Disease
Congenital cataract-severe neonatal hepatopathy-global developmental delay syndrome ORPHA:521432,Disease
Human herpesvirus 4 type 2 BPLF1,Pathogen
Mowat-Wilson syndrome due to a ZEB2 point mutation ORPHA:261552,Disease
Acute myocardial infarction,Disease
Heart Failure Right-Sided,Disease
Chronic ulcer,Disease
Oculomotor Nerve Palsy,Disease
PrP systemic amyloidosis ORPHA:397606,Disease
Neonatal Alloimmune Thrombocytopenia,Disease
Autosomal dominant omodysplasia ORPHA:93328,Disease
Dyssomnia,Disease
Plasmablastic lymphoma,Disease
Norovirus Hu/Norwalk/10145/2009/VNM protein p48 (gene: POL),Pathogen
Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome ORPHA:330054,Disease
Charcot-Marie-Tooth disease type 2H ORPHA:101102,Disease
Norovirus Hu/GII.4/GZ2010-L26/Guangzhou/CHN/2010 full_polyprotein 1..1699,Pathogen
Variola virus Ser/Thr kinase (gene: C14L),Pathogen
Subcortical band heterotopia ORPHA:99796,Disease
Hypertrophy Of Clitoris,Disease
Nephrotic Syndrome,Disease
Influenza A virus (A/Shanghai/02/2013(H7N9)) polymerase PB1 (gene: PB1),Pathogen
Cognitive delay,Disease
Human papillomavirus type 115 early protein E2 (gene: E2),Pathogen
Norovirus Hu/GII.4/Randwick/NSW938K/2011/AU VP1,Pathogen
Methylmalonic acidemia with homocystinuria type cblJ ORPHA:369955,Disease
Human adenovirus 41 E4 hypothetical protein 3,Pathogen
Norovirus Hu/Norwalk/10182/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome ORPHA:1555,Disease
Hypersensitivity,Disease
Variola virus hypothetical protein (gene: B20R),Pathogen
Bruck syndrome ORPHA:2771,Disease
Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome ORPHA:445062,Disease
Retinal Diseases,Disease
Deficiency in anterior pituitary function-variable immunodeficiency syndrome ORPHA:293978,Disease
Acquired schizencephaly ORPHA:485275,Disease
Pheochromocytoma malignant,Disease
Tyrosinemia type 1 ORPHA:882,Disease
Achondrogenesis type 2 ORPHA:93296,Disease
Colobomatous microphthalmia ORPHA:98938,Disease
Pontine autosomal dominant microangiopathy with leukoencephalopathy ORPHA:477749,Disease
Autosomal spastic paraplegia type 58 ORPHA:397946,Disease
Human rhinovirus A76 1D,Pathogen
Becker muscular dystrophy ORPHA:98895,Disease
Hyperreflexia,Disease
Urinary Tract Cancer,Disease
Human polyomavirus 7 large T antigen,Pathogen
Jaundice Chronic Idiopathic,Disease
Idiopathic Pulmonary Fibrosis,Disease
Non-small cell carcinoma,Disease
Human gammaherpesvirus 8 ORF52 (gene: ORF52),Pathogen
airway disease,Disease
Pancreatic intraepithelial neoplasia,Disease
Seizures Somatosensory,Disease
Kindler epidermolysis bullosa ORPHA:2908,Disease
Hyalinosis Segmental Glomerular,Disease
GABRQ,Gene
Exudative Macular Degeneration,Disease
Vitamin D-resistant rickets,Disease
Intraspinal Neoplasm,Disease
Tuberculosis,Disease
Monkeypox virus virokine protein,Pathogen
Leigh syndrome with nephrotic syndrome ORPHA:255249,Disease
Opsismodysplasia ORPHA:2746,Disease
Norovirus Hu/GII.2/HS255/2011/USA NTPase (gene: POL),Pathogen
Essential Hypertension,Disease
Human immunodeficiency virus pol protein (gene: pol),Pathogen
Human adenovirus 19 DNA polymerase (gene: E2B),Pathogen
Localized junctional epidermolysis bullosa ORPHA:251393,Disease
Osteogenesis imperfecta type 1 ORPHA:216796,Disease
Lethal brain and heart developmental defects ORPHA:580933,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2Y ORPHA:435387,Disease
SRD5A3-CDG ORPHA:324737,Disease
Nonorganic psychosis,Disease
NON RARE IN EUROPE: Immunoglobulin A deficiency ORPHA:69127,Disease
