#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL1B	SERPINA3	9606.ENSP00000263341	9606.ENSP00000450540	0	0	0	0	0.061	0	0	0.448	0.460
IL1B	CYP1A1	9606.ENSP00000263341	9606.ENSP00000378488	0	0	0	0	0	0	0	0.480	0.480
IL1B	HSPA1B	9606.ENSP00000263341	9606.ENSP00000364801	0	0	0	0	0.056	0	0	0.483	0.492
IL1B	ADM	9606.ENSP00000263341	9606.ENSP00000436607	0	0	0	0	0.109	0	0	0.468	0.505
IL1B	LTB	9606.ENSP00000263341	9606.ENSP00000410481	0	0	0	0	0.098	0	0	0.476	0.507
IL1B	BIRC3	9606.ENSP00000263341	9606.ENSP00000263464	0	0	0	0	0.167	0	0	0.445	0.518
IL1B	H3C12	9606.ENSP00000263341	9606.ENSP00000352252	0	0	0	0	0.056	0	0	0.528	0.535
IL1B	DKK1	9606.ENSP00000263341	9606.ENSP00000363081	0	0	0	0	0	0	0	0.569	0.569
IL1B	STAT5A	9606.ENSP00000263341	9606.ENSP00000341208	0	0	0	0	0.124	0	0	0.581	0.617
IL1B	TNFAIP2	9606.ENSP00000263341	9606.ENSP00000452634	0	0	0	0	0.198	0	0	0.560	0.632
IL1B	NFKBIZ	9606.ENSP00000263341	9606.ENSP00000325663	0	0	0	0	0.334	0	0	0.511	0.660
IL1B	POTEF	9606.ENSP00000263341	9606.ENSP00000386786	0	0	0	0	0	0	0	0.681	0.681
IL1B	CXCL11	9606.ENSP00000263341	9606.ENSP00000306884	0	0	0	0	0.141	0	0	0.671	0.705
IL1B	CD83	9606.ENSP00000263341	9606.ENSP00000368450	0	0	0	0	0.223	0	0	0.663	0.727
IL1B	PLAU	9606.ENSP00000263341	9606.ENSP00000361850	0	0	0	0	0.197	0	0	0.720	0.765
IL1B	CXCL5	9606.ENSP00000263341	9606.ENSP00000296027	0	0	0	0	0.198	0	0	0.726	0.771
IL1B	TNFAIP3	9606.ENSP00000263341	9606.ENSP00000481570	0	0	0	0	0.457	0.095	0	0.593	0.782
IL1B	SOD2	9606.ENSP00000263341	9606.ENSP00000446252	0	0	0	0	0.305	0	0	0.733	0.806
IL1B	CSF1	9606.ENSP00000263341	9606.ENSP00000327513	0	0	0	0	0.120	0	0	0.793	0.810
IL1B	CXCL3	9606.ENSP00000263341	9606.ENSP00000296026	0	0	0	0	0.373	0	0	0.787	0.860
IL1B	FOS	9606.ENSP00000263341	9606.ENSP00000306245	0	0	0	0	0.125	0	0	0.884	0.894
IL1B	ICAM1	9606.ENSP00000263341	9606.ENSP00000264832	0	0	0	0	0.271	0	0	0.885	0.912
IL1B	CCL5	9606.ENSP00000263341	9606.ENSP00000474412	0	0	0	0	0.148	0	0.400	0.888	0.938
IL1B	CCL4	9606.ENSP00000263341	9606.ENSP00000482259	0	0	0	0	0.292	0	0.400	0.872	0.940
IL1B	CCL20	9606.ENSP00000263341	9606.ENSP00000351671	0	0	0	0	0.338	0	0.400	0.903	0.958
IL1B	CXCL10	9606.ENSP00000263341	9606.ENSP00000305651	0	0	0	0	0.229	0	0.400	0.925	0.962
IL1B	CXCL2	9606.ENSP00000263341	9606.ENSP00000427279	0	0	0	0	0.522	0	0.400	0.898	0.968
IL1B	CXCL1	9606.ENSP00000263341	9606.ENSP00000379110	0	0	0	0	0.557	0	0.400	0.926	0.978
IL1B	CXCL8	9606.ENSP00000263341	9606.ENSP00000306512	0	0	0	0	0.776	0	0.400	0.962	0.994
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.616	0	0.400	0.993	0.998
IL1B	CSF2	9606.ENSP00000263341	9606.ENSP00000296871	0	0	0	0	0.310	0	0.400	0.996	0.998
IL23A	CSF3	9606.ENSP00000228534	9606.ENSP00000225474	0	0	0	0	0.064	0	0	0.562	0.572
IL23A	CXCL2	9606.ENSP00000228534	9606.ENSP00000427279	0	0	0	0	0.096	0	0	0.375	0.411
IL23A	LIF	9606.ENSP00000228534	9606.ENSP00000249075	0	0	0	0	0.057	0	0.400	0.119	0.457
IL23A	CXCL1	9606.ENSP00000228534	9606.ENSP00000379110	0	0	0	0	0.110	0	0	0.480	0.517
IL23A	IL1A	9606.ENSP00000228534	9606.ENSP00000263339	0	0	0	0	0.190	0	0	0.477	0.558
IL23A	CXCL8	9606.ENSP00000228534	9606.ENSP00000306512	0	0	0	0	0.110	0	0	0.560	0.591
IL23A	CCL20	9606.ENSP00000228534	9606.ENSP00000351671	0	0	0	0	0.196	0	0	0.523	0.600
IL23A	CXCL10	9606.ENSP00000228534	9606.ENSP00000305651	0	0	0	0	0.072	0	0	0.626	0.638
IL23A	CSF2	9606.ENSP00000228534	9606.ENSP00000296871	0	0	0	0	0.274	0	0	0.541	0.652
IL23A	IL1B	9606.ENSP00000228534	9606.ENSP00000263341	0	0	0	0	0.130	0	0	0.623	0.658
IL23A	TNF	9606.ENSP00000228534	9606.ENSP00000398698	0	0	0	0	0.144	0	0	0.624	0.664
IRF1	NFKBIA	9606.ENSP00000245414	9606.ENSP00000216797	0	0	0	0	0.331	0.059	0	0.534	0.681
IRF1	CCL2	9606.ENSP00000245414	9606.ENSP00000225831	0	0	0	0	0.148	0.292	0	0.674	0.786
IRF1	HSPA1B	9606.ENSP00000245414	9606.ENSP00000364801	0	0	0	0	0.048	0.292	0	0.194	0.409
IRF1	H3C12	9606.ENSP00000245414	9606.ENSP00000352252	0	0	0	0	0.056	0.135	0	0.346	0.419
IRF1	CCL20	9606.ENSP00000245414	9606.ENSP00000351671	0	0	0	0	0.085	0.048	0	0.390	0.422
IRF1	CXCL2	9606.ENSP00000245414	9606.ENSP00000427279	0	0	0	0	0.167	0	0	0.376	0.459
IRF1	CSF1	9606.ENSP00000245414	9606.ENSP00000327513	0	0	0	0	0.114	0	0	0.419	0.463
IRF1	CXCL1	9606.ENSP00000245414	9606.ENSP00000379110	0	0	0	0	0.140	0	0	0.413	0.474
IRF1	TICAM1	9606.ENSP00000245414	9606.ENSP00000248244	0	0	0	0	0.176	0.150	0	0.323	0.484
IRF1	ETS1	9606.ENSP00000245414	9606.ENSP00000376436	0	0	0	0	0.149	0.045	0	0.426	0.493
IRF1	IL1A	9606.ENSP00000245414	9606.ENSP00000263339	0	0	0	0	0.113	0	0	0.507	0.544
IRF1	STAT5A	9606.ENSP00000245414	9606.ENSP00000341208	0	0	0	0	0.143	0	0	0.497	0.551
IRF1	CXCL8	9606.ENSP00000245414	9606.ENSP00000306512	0	0	0	0	0.143	0	0	0.523	0.575
IRF1	NFKBIZ	9606.ENSP00000245414	9606.ENSP00000325663	0	0	0	0	0.407	0.059	0	0.303	0.577
IRF1	CXCL11	9606.ENSP00000245414	9606.ENSP00000306884	0	0	0	0	0.266	0	0	0.496	0.615
IRF1	TNFAIP3	9606.ENSP00000245414	9606.ENSP00000481570	0	0	0	0	0.349	0	0	0.460	0.634
IRF1	ICAM1	9606.ENSP00000245414	9606.ENSP00000264832	0	0	0	0	0.372	0	0	0.483	0.662
IRF1	CCL4	9606.ENSP00000245414	9606.ENSP00000482259	0	0	0	0	0.179	0	0	0.655	0.704
IRF1	IL1B	9606.ENSP00000245414	9606.ENSP00000263341	0	0	0	0	0.214	0	0	0.647	0.711
IRF1	FOS	9606.ENSP00000245414	9606.ENSP00000306245	0	0	0	0	0.124	0.088	0	0.685	0.726
IRF1	CCL5	9606.ENSP00000245414	9606.ENSP00000474412	0	0	0	0	0.350	0	0	0.598	0.728
IRF1	CSF2	9606.ENSP00000245414	9606.ENSP00000296871	0	0	0	0	0.069	0	0	0.723	0.731
IRF1	BIRC3	9606.ENSP00000245414	9606.ENSP00000263464	0	0	0	0	0.213	0.513	0	0.358	0.732
IRF1	TNF	9606.ENSP00000245414	9606.ENSP00000398698	0	0	0	0	0.294	0	0	0.662	0.751
IRF1	CXCL10	9606.ENSP00000245414	9606.ENSP00000305651	0	0	0	0	0.457	0	0	0.780	0.875
L3MBTL1	H3C12	9606.ENSP00000402107	9606.ENSP00000352252	0	0	0	0	0	0.314	0	0.352	0.537
LIF	CCL22	9606.ENSP00000249075	9606.ENSP00000219235	0	0	0	0	0.055	0	0.400	0.200	0.507
LIF	CSF3	9606.ENSP00000249075	9606.ENSP00000225474	0	0	0	0	0.220	0	0.400	0.588	0.790
LIF	CCL2	9606.ENSP00000249075	9606.ENSP00000225831	0	0	0	0	0.119	0	0.400	0.521	0.724
LIF	IL23A	9606.ENSP00000249075	9606.ENSP00000228534	0	0	0	0	0.057	0	0.400	0.119	0.457
LIF	CSF1	9606.ENSP00000249075	9606.ENSP00000327513	0	0	0	0	0.105	0	0	0.448	0.484
LIF	STAT5A	9606.ENSP00000249075	9606.ENSP00000341208	0	0	0	0	0	0	0	0.545	0.545
LIF	FOS	9606.ENSP00000249075	9606.ENSP00000306245	0	0	0	0	0.098	0	0	0.541	0.568
LIF	CXCL2	9606.ENSP00000249075	9606.ENSP00000427279	0	0	0	0	0.139	0	0.400	0.279	0.595
LIF	CCL4	9606.ENSP00000249075	9606.ENSP00000482259	0	0	0	0	0.071	0	0.400	0.418	0.647
LIF	CCL20	9606.ENSP00000249075	9606.ENSP00000351671	0	0	0	0	0.251	0	0.400	0.290	0.653
LIF	CXCL10	9606.ENSP00000249075	9606.ENSP00000305651	0	0	0	0	0.047	0	0.400	0.446	0.655
LIF	CCL5	9606.ENSP00000249075	9606.ENSP00000474412	0	0	0	0	0.050	0	0.400	0.473	0.673
LIF	CXCL1	9606.ENSP00000249075	9606.ENSP00000379110	0	0	0	0	0.177	0	0.400	0.445	0.702
LIF	CXCL8	9606.ENSP00000249075	9606.ENSP00000306512	0	0	0	0	0.211	0	0.400	0.479	0.731
LIF	TNF	9606.ENSP00000249075	9606.ENSP00000398698	0	0	0	0	0.148	0	0.400	0.534	0.741
LIF	CSF2	9606.ENSP00000249075	9606.ENSP00000296871	0	0	0	0	0.209	0	0.400	0.574	0.780
LIF	IL1B	9606.ENSP00000249075	9606.ENSP00000263341	0	0	0	0	0.170	0	0.400	0.603	0.785
LIF	IL1A	9606.ENSP00000249075	9606.ENSP00000263339	0	0	0	0	0.246	0	0.400	0.581	0.794
LTB	NFKBIA	9606.ENSP00000410481	9606.ENSP00000216797	0	0	0	0	0.127	0	0	0.401	0.455
LTB	IL1A	9606.ENSP00000410481	9606.ENSP00000263339	0	0	0	0	0.049	0	0	0.430	0.434
LTB	IL1B	9606.ENSP00000410481	9606.ENSP00000263341	0	0	0	0	0.098	0	0	0.476	0.507
LTB	BIRC3	9606.ENSP00000410481	9606.ENSP00000263464	0	0	0	0	0.309	0	0.500	0.204	0.700
LTB	CXCL10	9606.ENSP00000410481	9606.ENSP00000305651	0	0	0	0	0.111	0	0	0.367	0.413
LTB	TNF	9606.ENSP00000410481	9606.ENSP00000398698	0	0	0	0.659	0.253	0	0.500	0.279	0.707
LTB	CFB	9606.ENSP00000410481	9606.ENSP00000416561	0	0	0	0	0.044	0	0	0.427	0.428
LTB	CCL4	9606.ENSP00000410481	9606.ENSP00000482259	0	0	0	0	0.213	0	0	0.310	0.433
LTB	CCL5	9606.ENSP00000410481	9606.ENSP00000474412	0	0	0	0	0.254	0	0	0.379	0.517
LTB	TNFSF14	9606.ENSP00000410481	9606.ENSP00000469049	0	0	0	0.622	0.133	0.322	0.400	0.375	0.750
MAFB	CCL2	9606.ENSP00000362410	9606.ENSP00000225831	0	0	0	0	0.140	0.292	0	0.245	0.500
MAFB	FOS	9606.ENSP00000362410	9606.ENSP00000306245	0	0	0	0	0.075	0.633	0	0.955	0.983
MAFB	CSF1	9606.ENSP00000362410	9606.ENSP00000327513	0	0	0	0	0.059	0	0	0.419	0.429
MAFB	H3C12	9606.ENSP00000362410	9606.ENSP00000352252	0	0	0	0	0.055	0	0.500	0.188	0.582
MAFB	ETS1	9606.ENSP00000362410	9606.ENSP00000376436	0	0	0	0	0	0	0	0.870	0.870
MASP2	PLAU	9606.ENSP00000383690	9606.ENSP00000361850	0	0	0.153	0.600	0	0	0.540	0.049	0.597
NFKBIA	PLAU	9606.ENSP00000216797	9606.ENSP00000361850	0	0	0	0	0.059	0.094	0	0.374	0.419
NFKBIA	CXCL5	9606.ENSP00000216797	9606.ENSP00000296027	0	0	0	0	0.105	0	0	0.378	0.420
NFKBIA	TNFAIP2	9606.ENSP00000216797	9606.ENSP00000452634	0	0	0	0	0.186	0.045	0	0.321	0.426
NFKBIA	THBS1	9606.ENSP00000216797	9606.ENSP00000260356	0	0	0	0	0.226	0.098	0	0.250	0.430
NFKBIA	TICAM1	9606.ENSP00000216797	9606.ENSP00000248244	0	0	0	0	0.155	0.046	0	0.356	0.435
NFKBIA	LTB	9606.ENSP00000216797	9606.ENSP00000410481	0	0	0	0	0.127	0	0	0.401	0.455
NFKBIA	CSF3	9606.ENSP00000216797	9606.ENSP00000225474	0	0	0	0	0.083	0.111	0	0.401	0.469
NFKBIA	CXCL3	9606.ENSP00000216797	9606.ENSP00000296026	0	0	0	0	0.213	0	0	0.354	0.470
NFKBIA	CD83	9606.ENSP00000216797	9606.ENSP00000368450	0	0	0	0	0.247	0	0	0.357	0.495
NFKBIA	CCL4	9606.ENSP00000216797	9606.ENSP00000482259	0	0	0	0	0.150	0	0	0.448	0.510
NFKBIA	CSF1	9606.ENSP00000216797	9606.ENSP00000327513	0	0	0	0	0.113	0	0	0.480	0.519
NFKBIA	CCL20	9606.ENSP00000216797	9606.ENSP00000351671	0	0	0	0	0.139	0.095	0	0.474	0.554
NFKBIA	H3C12	9606.ENSP00000216797	9606.ENSP00000352252	0	0	0	0	0.042	0.078	0	0.545	0.563
NFKBIA	CSF2	9606.ENSP00000216797	9606.ENSP00000296871	0	0	0	0	0.084	0	0	0.570	0.589
NFKBIA	HSPA1B	9606.ENSP00000216797	9606.ENSP00000364801	0	0	0	0	0.062	0.100	0	0.565	0.601
NFKBIA	CCL5	9606.ENSP00000216797	9606.ENSP00000474412	0	0	0	0	0.091	0	0	0.585	0.607
NFKBIA	STAT5A	9606.ENSP00000216797	9606.ENSP00000341208	0	0	0	0	0.107	0.045	0	0.625	0.653
NFKBIA	CXCL1	9606.ENSP00000216797	9606.ENSP00000379110	0	0	0	0	0.228	0	0	0.583	0.665
NFKBIA	IRF1	9606.ENSP00000216797	9606.ENSP00000245414	0	0	0	0	0.331	0.059	0	0.534	0.681
NFKBIA	CXCL2	9606.ENSP00000216797	9606.ENSP00000427279	0	0	0	0	0.397	0	0	0.493	0.681
NFKBIA	SOD2	9606.ENSP00000216797	9606.ENSP00000446252	0	0	0	0	0.202	0.053	0	0.642	0.705
NFKBIA	CXCL10	9606.ENSP00000216797	9606.ENSP00000305651	0	0	0	0	0.145	0	0	0.722	0.752
NFKBIA	CCL2	9606.ENSP00000216797	9606.ENSP00000225831	0	0	0	0	0.176	0	0	0.714	0.754
NFKBIA	NFKBIZ	9606.ENSP00000216797	9606.ENSP00000325663	0	0	0.104	0.640	0.476	0	0	0.571	0.781
NFKBIA	ICAM1	9606.ENSP00000216797	9606.ENSP00000264832	0	0	0	0	0.321	0	0	0.713	0.797
NFKBIA	FOS	9606.ENSP00000216797	9606.ENSP00000306245	0	0	0	0	0.156	0.053	0	0.779	0.808
NFKBIA	BIRC3	9606.ENSP00000216797	9606.ENSP00000263464	0	0	0	0	0.279	0.071	0	0.762	0.827
NFKBIA	IL1A	9606.ENSP00000216797	9606.ENSP00000263339	0	0	0	0	0.246	0	0	0.795	0.839
NFKBIA	TNFAIP3	9606.ENSP00000216797	9606.ENSP00000481570	0	0	0	0	0.529	0.049	0	0.733	0.870
NFKBIA	CXCL8	9606.ENSP00000216797	9606.ENSP00000306512	0	0	0	0	0.450	0	0	0.803	0.887
NFKBIA	IL1B	9606.ENSP00000216797	9606.ENSP00000263341	0	0	0	0	0.283	0	0	0.927	0.945
NFKBIA	TNF	9606.ENSP00000216797	9606.ENSP00000398698	0	0	0	0	0.338	0.292	0	0.937	0.967
NFKBIZ	NFKBIA	9606.ENSP00000325663	9606.ENSP00000216797	0	0	0.104	0.640	0.476	0	0	0.571	0.781
NFKBIZ	CSF3	9606.ENSP00000325663	9606.ENSP00000225474	0	0	0	0	0.133	0.111	0	0.469	0.555
NFKBIZ	CCL2	9606.ENSP00000325663	9606.ENSP00000225831	0	0	0	0	0.178	0	0	0.336	0.431
NFKBIZ	IRF1	9606.ENSP00000325663	9606.ENSP00000245414	0	0	0	0	0.407	0.059	0	0.303	0.577
NFKBIZ	IL1A	9606.ENSP00000325663	9606.ENSP00000263339	0	0	0	0	0.390	0	0	0.422	0.632
NFKBIZ	IL1B	9606.ENSP00000325663	9606.ENSP00000263341	0	0	0	0	0.334	0	0	0.511	0.660
NFKBIZ	BIRC3	9606.ENSP00000325663	9606.ENSP00000263464	0	0	0	0	0.224	0.071	0	0.410	0.538
NFKBIZ	CXCL3	9606.ENSP00000325663	9606.ENSP00000296026	0	0	0	0	0.369	0	0	0.326	0.557
NFKBIZ	FOS	9606.ENSP00000325663	9606.ENSP00000306245	0	0	0	0	0.307	0.053	0	0.328	0.521
NFKBIZ	CXCL8	9606.ENSP00000325663	9606.ENSP00000306512	0	0	0	0	0.360	0	0	0.356	0.570
NFKBIZ	TNFAIP2	9606.ENSP00000325663	9606.ENSP00000452634	0	0	0	0	0.127	0.045	0	0.349	0.409
NFKBIZ	CCL20	9606.ENSP00000325663	9606.ENSP00000351671	0	0	0	0	0.173	0.095	0	0.400	0.512
NFKBIZ	TNF	9606.ENSP00000325663	9606.ENSP00000398698	0	0	0	0	0.334	0	0	0.475	0.635
NFKBIZ	CXCL1	9606.ENSP00000325663	9606.ENSP00000379110	0	0	0	0	0.378	0	0	0.447	0.641
NFKBIZ	CXCL2	9606.ENSP00000325663	9606.ENSP00000427279	0	0	0	0	0.523	0	0	0.399	0.701
NFKBIZ	TNFAIP3	9606.ENSP00000325663	9606.ENSP00000481570	0	0	0	0	0.515	0.049	0	0.577	0.788
NR4A3	FOS	9606.ENSP00000482027	9606.ENSP00000306245	0	0	0	0	0.238	0.098	0	0.488	0.617
OXTR	IL1B	9606.ENSP00000324270	9606.ENSP00000263341	0	0	0	0	0.042	0	0	0.407	0.408
OXTR	FOS	9606.ENSP00000324270	9606.ENSP00000306245	0	0	0	0	0	0	0	0.594	0.594
PLAU	NFKBIA	9606.ENSP00000361850	9606.ENSP00000216797	0	0	0	0	0.059	0.094	0	0.374	0.419
PLAU	CCL22	9606.ENSP00000361850	9606.ENSP00000219235	0	0	0	0	0.117	0	0	0.479	0.520
PLAU	CCL2	9606.ENSP00000361850	9606.ENSP00000225831	0	0	0	0	0.205	0	0	0.511	0.594
PLAU	THBS1	9606.ENSP00000361850	9606.ENSP00000260356	0	0	0	0	0.187	0.094	0	0.673	0.738
PLAU	IL1A	9606.ENSP00000361850	9606.ENSP00000263339	0	0	0	0	0.172	0	0	0.474	0.545
PLAU	IL1B	9606.ENSP00000361850	9606.ENSP00000263341	0	0	0	0	0.197	0	0	0.720	0.765
PLAU	ICAM1	9606.ENSP00000361850	9606.ENSP00000264832	0	0	0	0	0.137	0	0	0.469	0.522
PLAU	CSF2	9606.ENSP00000361850	9606.ENSP00000296871	0	0	0	0	0.148	0	0	0.376	0.446
PLAU	FOS	9606.ENSP00000361850	9606.ENSP00000306245	0	0	0	0	0.085	0	0	0.431	0.457
PLAU	CXCL8	9606.ENSP00000361850	9606.ENSP00000306512	0	0	0	0	0.200	0	0	0.719	0.765
PLAU	CSF1	9606.ENSP00000361850	9606.ENSP00000327513	0	0	0	0	0.095	0	0	0.371	0.406
PLAU	ETS1	9606.ENSP00000361850	9606.ENSP00000376436	0	0	0	0	0.058	0	0	0.420	0.431
PLAU	PTAFR	9606.ENSP00000361850	9606.ENSP00000442658	0	0	0	0	0.083	0.052	0	0.407	0.439
PLAU	ADM	9606.ENSP00000361850	9606.ENSP00000436607	0	0	0	0	0.178	0	0	0.375	0.464
PLAU	CXCL1	9606.ENSP00000361850	9606.ENSP00000379110	0	0	0	0	0.186	0	0	0.398	0.489
PLAU	CXCL2	9606.ENSP00000361850	9606.ENSP00000427279	0	0	0	0	0.126	0	0	0.553	0.593
PLAU	MASP2	9606.ENSP00000361850	9606.ENSP00000383690	0	0	0.153	0.600	0	0	0.540	0.049	0.597
PLAU	TNF	9606.ENSP00000361850	9606.ENSP00000398698	0	0	0	0	0.118	0.066	0	0.723	0.751
POTEF	GAPDHS	9606.ENSP00000386786	9606.ENSP00000222286	0	0	0	0	0.235	0	0	0.273	0.420
POTEF	CCL2	9606.ENSP00000386786	9606.ENSP00000225831	0	0	0	0	0	0	0	0.605	0.605
POTEF	IL1B	9606.ENSP00000386786	9606.ENSP00000263341	0	0	0	0	0	0	0	0.681	0.681
POTEF	ICAM1	9606.ENSP00000386786	9606.ENSP00000264832	0	0	0	0	0	0	0	0.542	0.542
POTEF	CSF2	9606.ENSP00000386786	9606.ENSP00000296871	0	0	0	0	0	0	0	0.543	0.543
POTEF	FOS	9606.ENSP00000386786	9606.ENSP00000306245	0	0	0	0	0.053	0.053	0	0.418	0.433
POTEF	CXCL8	9606.ENSP00000386786	9606.ENSP00000306512	0	0	0	0	0	0	0	0.587	0.587
POTEF	H3C12	9606.ENSP00000386786	9606.ENSP00000352252	0	0	0	0	0.079	0.135	0	0.679	0.722
POTEF	HSPA1B	9606.ENSP00000386786	9606.ENSP00000364801	0	0	0	0	0.066	0.065	0	0.561	0.583
POTEF	TNF	9606.ENSP00000386786	9606.ENSP00000398698	0	0	0	0	0	0.045	0	0.507	0.509
PTAFR	IL1B	9606.ENSP00000442658	9606.ENSP00000263341	0	0	0	0	0.120	0	0	0.372	0.424
PTAFR	ICAM1	9606.ENSP00000442658	9606.ENSP00000264832	0	0	0	0	0.074	0	0	0.602	0.615
PTAFR	STAT5A	9606.ENSP00000442658	9606.ENSP00000341208	0	0	0	0	0.106	0	0	0.440	0.478
PTAFR	PLAU	9606.ENSP00000442658	9606.ENSP00000361850	0	0	0	0	0.083	0.052	0	0.407	0.439
PTAFR	TNF	9606.ENSP00000442658	9606.ENSP00000398698	0	0	0	0	0.144	0	0	0.399	0.464
RGS2	FOS	9606.ENSP00000235382	9606.ENSP00000306245	0	0	0	0	0.327	0	0	0.367	0.556
SCTR	FOS	9606.ENSP00000019103	9606.ENSP00000306245	0	0	0	0	0	0	0	0.405	0.405
SDC4	THBS1	9606.ENSP00000361818	9606.ENSP00000260356	0	0	0	0	0.102	0	0.900	0.773	0.977
SDC4	CXCL10	9606.ENSP00000361818	9606.ENSP00000305651	0	0	0	0	0.058	0	0	0.678	0.684
SDC4	HS3ST3B1	9606.ENSP00000361818	9606.ENSP00000354213	0	0	0	0	0	0	0.400	0.238	0.523
SDC4	CCL5	9606.ENSP00000361818	9606.ENSP00000474412	0	0	0	0	0.048	0.292	0	0.746	0.814
SERPINA3	IL1B	9606.ENSP00000450540	9606.ENSP00000263341	0	0	0	0	0.061	0	0	0.448	0.460
SERPINA3	HSPA1B	9606.ENSP00000450540	9606.ENSP00000364801	0	0	0	0	0.073	0	0	0.452	0.471
SERPINA3	CFB	9606.ENSP00000450540	9606.ENSP00000416561	0	0	0	0	0.230	0.045	0	0.409	0.528
SOD2	NFKBIA	9606.ENSP00000446252	9606.ENSP00000216797	0	0	0	0	0.202	0.053	0	0.642	0.705
SOD2	CCL2	9606.ENSP00000446252	9606.ENSP00000225831	0	0	0	0	0.152	0	0	0.464	0.526
SOD2	TICAM1	9606.ENSP00000446252	9606.ENSP00000248244	0	0	0	0	0.132	0.429	0	0.051	0.489
SOD2	DNAJB1	9606.ENSP00000446252	9606.ENSP00000254322	0.043	0	0	0	0.112	0.306	0	0.250	0.499
SOD2	IL1A	9606.ENSP00000446252	9606.ENSP00000263339	0	0	0	0	0.117	0	0	0.618	0.648
SOD2	IL1B	9606.ENSP00000446252	9606.ENSP00000263341	0	0	0	0	0.305	0	0	0.733	0.806
SOD2	BIRC3	9606.ENSP00000446252	9606.ENSP00000263464	0	0	0	0	0.137	0	0	0.335	0.402
SOD2	ICAM1	9606.ENSP00000446252	9606.ENSP00000264832	0	0	0	0	0.169	0	0	0.426	0.502
SOD2	CXCL8	9606.ENSP00000446252	9606.ENSP00000306512	0	0	0	0	0.261	0	0	0.447	0.573
SOD2	CCL20	9606.ENSP00000446252	9606.ENSP00000351671	0	0	0	0	0.162	0.130	0	0.260	0.413
SOD2	DNAJB4	9606.ENSP00000446252	9606.ENSP00000359799	0.043	0	0	0	0.107	0.306	0	0.147	0.427
SOD2	HSPA1B	9606.ENSP00000446252	9606.ENSP00000364801	0	0	0	0	0.097	0	0	0.425	0.458
SOD2	CXCL1	9606.ENSP00000446252	9606.ENSP00000379110	0	0	0	0	0.255	0	0	0.310	0.463
SOD2	TNF	9606.ENSP00000446252	9606.ENSP00000398698	0	0	0	0	0.070	0	0	0.599	0.611
SOD2	CXCL2	9606.ENSP00000446252	9606.ENSP00000427279	0	0	0	0	0.212	0	0	0.311	0.433
SOD2	SPG7	9606.ENSP00000446252	9606.ENSP00000495795	0.057	0	0	0	0.110	0.189	0	0.245	0.418
SOD2	TNFAIP3	9606.ENSP00000446252	9606.ENSP00000481570	0	0	0	0	0.248	0	0	0.337	0.480
SOD2	CCL5	9606.ENSP00000446252	9606.ENSP00000474412	0	0	0	0	0.108	0	0	0.501	0.536
SPG7	SOD2	9606.ENSP00000495795	9606.ENSP00000446252	0.057	0	0	0	0.110	0.189	0	0.245	0.418
STAT5A	NFKBIA	9606.ENSP00000341208	9606.ENSP00000216797	0	0	0	0	0.107	0.045	0	0.625	0.653
STAT5A	CSF3	9606.ENSP00000341208	9606.ENSP00000225474	0	0	0	0	0.045	0	0.500	0.511	0.746
STAT5A	CCL2	9606.ENSP00000341208	9606.ENSP00000225831	0	0	0	0	0.061	0	0	0.446	0.458
STAT5A	IRF1	9606.ENSP00000341208	9606.ENSP00000245414	0	0	0	0	0.143	0	0	0.497	0.551
STAT5A	LIF	9606.ENSP00000341208	9606.ENSP00000249075	0	0	0	0	0	0	0	0.545	0.545
STAT5A	IL1A	9606.ENSP00000341208	9606.ENSP00000263339	0	0	0	0	0	0	0	0.450	0.450
STAT5A	IL1B	9606.ENSP00000341208	9606.ENSP00000263341	0	0	0	0	0.124	0	0	0.581	0.617
STAT5A	ICAM1	9606.ENSP00000341208	9606.ENSP00000264832	0	0	0	0	0.144	0	0	0.367	0.435
STAT5A	CSF2	9606.ENSP00000341208	9606.ENSP00000296871	0	0	0	0	0.054	0	0.500	0.878	0.937
STAT5A	CXCL10	9606.ENSP00000341208	9606.ENSP00000305651	0	0	0	0	0.091	0	0	0.389	0.421
STAT5A	FOS	9606.ENSP00000341208	9606.ENSP00000306245	0	0	0	0	0.066	0.045	0	0.509	0.524
STAT5A	CXCL8	9606.ENSP00000341208	9606.ENSP00000306512	0	0	0	0	0.104	0	0	0.434	0.471
STAT5A	CSF1	9606.ENSP00000341208	9606.ENSP00000327513	0	0	0	0	0.137	0	0	0.398	0.458
STAT5A	CCL5	9606.ENSP00000341208	9606.ENSP00000474412	0	0	0	0	0.047	0	0	0.399	0.403
STAT5A	PTAFR	9606.ENSP00000341208	9606.ENSP00000442658	0	0	0	0	0.106	0	0	0.440	0.478
STAT5A	TNF	9606.ENSP00000341208	9606.ENSP00000398698	0	0	0	0	0.149	0	0	0.629	0.671
STAT5A	ETS1	9606.ENSP00000341208	9606.ENSP00000376436	0	0	0	0	0.086	0	0	0.667	0.682
STAT5A	H3C12	9606.ENSP00000341208	9606.ENSP00000352252	0	0	0	0	0.057	0	0.500	0.410	0.697
