Id,Type
Echovirus E7 VP3,Pathogen
Isolated congenitally uncorrected transposition of the great arteries ORPHA:216718,Disease
Neoplasm Residual,Disease
Fatty Liver Alcoholic,Disease
Human rhinovirus B26 1C,Pathogen
Acute monocytic leukemia,Disease
IMMUNE SUPPRESSION,Disease
Rhinovirus B69 1B,Pathogen
Lymphoma Follicular Grade 1,Disease
Thrombasthenia,Disease
Prominent eyes,Disease
Acute Chest Syndrome,Disease
Congenital hypoplasia of penis,Disease
CONGENITAL HEART DEFECTS MULTIPLE TYPES 1 X-LINKED,Disease
Oral Mucositis,Disease
Conjunctivitis,Disease
Neurogenic muscle atrophy especially in the lower limbs,Disease
Flexion contracture of proximal interphalangeal joint,Disease
Human mastadenovirus F membrane glycoprotein E3 CR1-beta (gene: E3A),Pathogen
Prader-Willi Syndrome,Disease
Neuroleptic-Induced Tardive Dyskinesia,Disease
Vasogenic Brain Edema,Disease
Neuralgia Atypical,Disease
CXCL1,Gene
Familial episodic pain syndrome with predominantly upper body involvement ORPHA:391389,Disease
MIR4492,Gene
Congenital Hypoplasia Of Radius,Disease
Cowpox virus CPXV194 protein (gene: CPXV194 CDS),Pathogen
Cowpox virus CPXV016 protein (gene: CPXV016 CDS),Pathogen
Sacroiliitis,Disease
Hypercholesterolemia Familial,Disease
Primary sclerosing cholangitis,Disease
Human rhinovirus B79 1D,Pathogen
PITUITARY ADENOMA PREDISPOSITION (disorder),Disease
Hamartoma,Disease
Mental Retardation X-Linked,Disease
Ataxia-pancytopenia syndrome ORPHA:2585,Disease
X-linked hyper-IgM syndrome ORPHA:101088,Disease
Malignant Testicular Germ Cell Tumor,Disease
Erosive esophagitis,Disease
Pyemia,Disease
Learning Disorders,Disease
Systemic-onset juvenile idiopathic arthritis ORPHA:85414,Disease
Severe combined immunodeficiency due to LCK deficiency ORPHA:280142,Disease
Disease Exacerbation,Disease
Fatigue,Disease
Cystic Fibrosis,Disease
Human rhinovirus A30 1D,Pathogen
Complement component 3 deficiency ORPHA:280133,Disease
Multiple endocrine neoplasia type 1 ORPHA:652,Disease
X-linked agammaglobulinemia,Disease
Leiomyosarcoma Epithelioid,Disease
Arthritis Experimental,Disease
Human papillomavirus type 68 E2 (gene: E2),Pathogen
Monkeypox virus bifunctional EEV membrane phosphoglycoprotein/associates with A36R,Pathogen
Human poliovirus 3 VP2,Pathogen
Hearing Loss High-Frequency,Disease
Hypertension Renovascular,Disease
Extraskeletal myxoid chondrosarcoma ORPHA:209916,Disease
C10ORF55,Gene
Human rhinovirus A94 1D,Pathogen
Leukemia Myeloid Chronic Atypical BCR-ABL Negative,Disease
Movement Disorders,Disease
Retinal macular dystrophy type 2 ORPHA:319640,Disease
Triglycerides measurement,Disease
Variola virus hypothetical protein (gene: B6R),Pathogen
Other specified transient cerebral ischemias,Disease
Fatigable weakness of respiratory muscles,Disease
Chronic Obstructive Pulmonary Disease,Disease
Tongue Neoplasms,Disease
Coxsackievirus A18 VP2 protein,Pathogen
Familial dilated cardiomyopathy,Disease
Imerslund-Grasbeck syndrome ORPHA:35858,Disease
Migraine Disorders,Disease
Loose stool,Disease
Cercopithecine alphaherpesvirus 2 serine/threonine protein kinase US3 (gene: US3),Pathogen
Hajdu-Cheney syndrome ORPHA:955,Disease
NON RARE IN EUROPE: Ventricular septal defect ORPHA:1480,Disease
Ki-1+ Anaplastic Large Cell Lymphoma,Disease
Diffuse Interstitial Pulmonary Fibrosis,Disease
Hyperactive behavior,Disease
Autoinflammatory Syndrome,Disease
USP18 deficiency ORPHA:481665,Disease
Vaccinia virus Ankara Serine/threonine-protein kinase 2,Pathogen
PTAFR,Gene
Cholera Infantum,Disease
Rapid-onset dystonia-parkinsonism ORPHA:71517,Disease
Cercopithecine betaherpesvirus 5 chemokine vCXCL5 (gene: UL146B),Pathogen
Human rhinovirus B27 1B,Pathogen
Lipoprotein glomerulopathy ORPHA:329481,Disease
Human poliovirus 1 Mahoney VP3 protein,Pathogen
Pulmonary Embolism,Disease
Fibrinogen Deficiency,Disease
MALT Lymphoma,Disease
Mixed cryoglobulinemia,Disease
Angioedemas Hereditary,Disease
Stevens-Johnson syndrome ORPHA:36426,Disease
Norovirus Hu/GII.4/SGU-110421/KOR/2011 VP1,Pathogen
Norovirus Hu/GII.4/Caringbah/NSW409G/2011/AU VP1,Pathogen
Hand Foot and Mouth Disease,Disease
Osteoporosis-pseudoglioma syndrome ORPHA:2788,Disease
Vaccinia virus ankyin-like protein (gene: M1L),Pathogen
Obesity due to pro-opiomelanocortin deficiency ORPHA:71526,Disease
Bothnia retinal dystrophy ORPHA:85128,Disease
Neoplasms Second Primary,Disease
Ptosis,Disease
Dense deposit disease ORPHA:93571,Disease
Renal glomerular disease,Disease
Echovirus E24 VP1,Pathogen
Familial digital arthropathy-brachydactyly ORPHA:85169,Disease
Human rhinovirus A51 2C,Pathogen
Auditory neuropathy-optic atrophy syndrome ORPHA:542585,Disease
Memory Disorders,Disease
Neu-Laxova syndrome ORPHA:2671,Disease
Muscular Dystrophy Duchenne,Disease
Ichthyosis X-Linked,Disease
Squamous intraepithelial lesion,Disease
Cold-induced sweating syndrome ORPHA:157820,Disease
Aplastic Anemia,Disease
Familial porphyria cutanea tarda ORPHA:443062,Disease
Mastocytosis,Disease
Cytomegalovirus Retinitis,Disease
Residual Cancer,Disease
Norovirus Hu/GII.4/Jiangsu1/2011/CHN major capsid protein,Pathogen
SNORD14D,Gene
Bardet-Biedl Syndrome,Disease
Megaconial Myopathies,Disease
Human cosavirus B VP1,Pathogen
Chronic periaortitis,Disease
Drug-Induced Liver Disease,Disease
AL-RAQAD SYNDROME,Disease
Human enterovirus 71 HZ08/Hangzhou/2008 full_polyprotein 1..2193,Pathogen
Adenomatous polyp of colon,Disease
Obesity Visceral,Disease
Subcortical Infarction,Disease
Charcot-Marie-Tooth disease type 4D ORPHA:99950,Disease
Loeys-Dietz syndrome ORPHA:60030,Disease
Helicobacter Infections,Disease
Inherited acute myeloid leukemia ORPHA:319465,Disease
CK syndrome ORPHA:251383,Disease
Corneal Neovascularization,Disease
Schistosomiasis mansoni,Disease
Lipomatosis Multiple,Disease
Combined immunodeficiency due to MALT1 deficiency ORPHA:397964,Disease
Astrovirus VA1 non-structural protein 1a,Pathogen
Early Rheumatoid Arthritis,Disease
Formiminoglutamic aciduria ORPHA:51208,Disease
Juvenile Neuronal Ceroid Lipofuscinosis,Disease
Norovirus Hu/GII-4/CGMH11/2006/TW major viral capsid protein,Pathogen
REN-related autosomal dominant tubulointerstitial kidney disease ORPHA:217330,Disease
Familial primary localized cutaneous amyloidosis ORPHA:353220,Disease
Biliary cirrhosis,Disease
HS3ST3B1,Gene
Rhinovirus A capsid protein VP1,Pathogen
Infected ascites,Disease
Severe Aplastic Anemia,Disease
aggressive cancer,Disease
Progressive cGVHD,Disease
Amyotrophic lateral sclerosis ORPHA:803,Disease
Glycogen storage disease due to glycogen branching enzyme deficiency progressive hepatic form ORPHA:308621,Disease
Leukomalacia Periventricular,Disease
Horsepox virus HSPV011a,Pathogen
Congenital absence of germinal epithelium of testes,Disease
Vaccinia virus Ankara viral chemokine binding protein,Pathogen
Neonatal severe primary hyperparathyroidism ORPHA:417,Disease
Ectopic Pregnancy,Disease
NON RARE IN EUROPE: Age-related macular degeneration ORPHA:279,Disease
Fibroadenoma,Disease
Human rhinovirus A82 1C,Pathogen
Norovirus Hu/GII.4/NIHIC17.8/2013/USA NTPase (gene: POL),Pathogen
Mucosa-Associated Lymphoid Tissue Lymphoma,Disease
Hepatic necrosis,Disease
Disseminated Malignant Neoplasm,Disease
Chronic Infantile Neurological Cutaneous and Articular Syndrome,Disease
Brain demyelination due to methionine adenosyltransferase deficiency ORPHA:168598,Disease
Cystic Kidney Diseases,Disease
Gram-Positive Bacterial Infections,Disease
Ovarian epithelial cancer recurrent,Disease
Muscular dystrophy Selcen type ORPHA:199340,Disease
Generalized seizures,Disease
Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection ORPHA:431166,Disease
Seborrheic keratosis,Disease
Microvascular Angina,Disease
Leukemia B-Cell,Disease
Hemolytic-Uremic Syndrome,Disease
Agammaglobulinemia,Disease
Opportunistic Infections,Disease
Other specified congenital malformations of respiratory system,Disease
Plagiocephaly,Disease
Colobomatous macrophthalmia-microcornea syndrome ORPHA:468672,Disease
PEHO syndrome ORPHA:2836,Disease
Aortic Valve Insufficiency,Disease
Teratocarcinoma,Disease
Monosomy,Disease
Senile lentigo,Disease
Rhinovirus B69 1C,Pathogen
Thiel-Behnke corneal dystrophy ORPHA:98960,Disease
Epistaxis,Disease
Sporadic porphyria cutanea tarda ORPHA:443057,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2N ORPHA:228174,Disease
Congenital cytomegalovirus infection,Disease
Stromal Neoplasm,Disease
Tracheal Diseases,Disease
Acute appendicitis NOS (disorder),Disease
Ependymoma ORPHA:251636,Disease
Human rhinovirus A75 1D (VP1),Pathogen
Refractory anaemia with excess blasts,Disease
Carcinoma,Disease
Familial Alzheimer-like prion disease ORPHA:280397,Disease
Vascular lesions,Disease
TNFAIP2,Gene
Acute Undifferentiated Leukemia,Disease
Atypical scarring of skin,Disease
West Nile virus lineage 2 anchored capsid protein C (gene: flavivirus polyprotein),Pathogen
Anaplastic astrocytoma,Disease
Hereditary angioedema type 1 ORPHA:100050,Disease
Trisomy 21 Meiotic Nondisjunction,Disease
Adenocarcinoma of large intestine,Disease
Familial isolated trichomegaly ORPHA:411788,Disease
Myocarditis,Disease
Pancreatic Ductal Carcinoma,Disease
Encephalomyocarditis virus protein 1C,Pathogen
Sleep Disorders,Disease
Susceptibility to respiratory infections associated with CD8alpha chain mutation ORPHA:169085,Disease
Salivirus NG-J1 3D,Pathogen
Cerebral sinovenous thrombosis ORPHA:329217,Disease
Scrub Typhus,Disease
Human enteric coronavirus 4408 spike protein (gene: S),Pathogen
Human rhinovirus A80 1B,Pathogen
Bunion,Disease
Essential thrombocythemia ORPHA:3318,Disease
Fibrous histiocytoma of tendon sheath,Disease
Fasting Hypoglycemia,Disease
DISORGANIZATION MOUSE HOMOLOG OF,Disease
Human adenovirus 52 E3 CR1-beta1 (gene: E3),Pathogen
Echovirus E17 VP2,Pathogen
Canavan Disease,Disease
Impaired vibration sensation in the lower limbs,Disease
Respiratory Hypersensitivity,Disease
Glycogen Storage Disease,Disease
Adrenocortical carcinoma,Disease
Iron Overload,Disease
Fibromatosis,Disease
Meningioma,Disease
Human rhinovirus A44 1B (VP2),Pathogen
Metabolic Diseases,Disease
Yellow fever virus envelope protein,Pathogen
Conventional (Clear Cell) Renal Cell Carcinoma,Disease
Malignant Head and Neck Neoplasm,Disease
Atypical hemolytic uremic syndrome with anti-factor H antibodies ORPHA:93581,Disease
Epithelial hyperplasia of skin,Disease
Hepatocellular Adenoma,Disease
X-linked central congenital hypothyroidism with late-onset testicular enlargement ORPHA:329235,Disease
Autoinflammatory Disease,Disease
Still Disease,Disease
Dyggve-Melchior-Clausen syndrome,Disease
Hereditary pulmonary alveolar proteinosis ORPHA:264675,Disease
NIK deficiency ORPHA:447731,Disease
Donnai-Barrow syndrome ORPHA:2143,Disease
Hyperemia,Disease
Endotoxic shock,Disease
Obstructive nephropathy,Disease
Neck Pain,Disease
Human rhinovirus A30 1C,Pathogen
Head Neoplasms,Disease
Multiple Sclerosis Relapsing-Remitting,Disease
Abortion Tubal,Disease
Pancreatic Ductal Adenocarcinoma,Disease
Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome ORPHA:71289,Disease
Multiple epiphyseal dysplasia Beighton type ORPHA:166011,Disease
Rheumatoid Nodule,Disease
Severe combined immunodeficiency due to CARMIL2 deficiency ORPHA:542301,Disease
Low intelligence,Disease
Uterine Neoplasms,Disease
Ewings sarcoma,Disease
Isolated growth hormone deficiency type II ORPHA:231679,Disease
Lupus Erythematosus Subacute Cutaneous,Disease
Diabetic Cardiomyopathy,Disease
Norovirus Hu/GII-4/CGMH18/2008/TW major viral capsid protein (gene: VP1),Pathogen
Clinodactyly of the 5th finger,Disease
Parasitic Diseases,Disease
Inflammatory dermatosis,Disease
Osteoporosis Age-Related,Disease
Acral pseudolymphomatous angiokeratoma of children (APACHE),Disease
Norovirus Hu/GII-4/CGMH02/2006/TW major viral capsid protein (gene: VP1),Pathogen
Hamman-Rich syndrome,Disease
West Nile Fever,Disease
Pyruvate Carboxylase Deficiency Disease,Disease
Monkeypox virus Zaire-96-I-16 chemokine binding protein (gene: J1L),Pathogen
Leukoencephalopathies,Disease
tumor vasculature,Disease
Vaccinia virus IL-beta-binding protein (gene: VACWR-B15R),Pathogen
Dengue virus full_polyprotein 1..3387,Pathogen
Pulmonary Cystic Fibrosis,Disease
Papillary renal cell carcinoma ORPHA:319298,Disease
Ichthyosis linearis circumflexa,Disease
Gastrointestinal Carcinoid Tumor,Disease
Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency ORPHA:319552,Disease
Corneal Dystrophy,Disease
Variola virus ankyin-like protein (gene: O1L),Pathogen
Norovirus Hu/GII-4/CGMH08/2006/TW major viral capsid protein (gene: VP1),Pathogen
Tumor Immunity,Disease
NON RARE IN EUROPE: Asperger syndrome ORPHA:1162,Disease
Meningitis Pneumococcal,Disease
Cancer of Digestive System,Disease
Osteopenia,Disease
CLN3 disease ORPHA:228346,Disease
Acute colitis,Disease
Hyperbilirubinemia,Disease
Tuberculosis Spinal,Disease
Human enterovirus C118 VP2,Pathogen
Norovirus Hu/GII.4/HS288/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Liver Neoplasms Experimental,Disease
Seronegative Polyarthritis,Disease
Thrombocytopenic purpura,Disease
Bilateral cataracts (disorder),Disease
Echovirus E19 2C,Pathogen
Lymphoma Diffuse,Disease
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),Disease
Bulimia Nervosa,Disease
OXTR,Gene
Human rhinovirus A53 1D (VP1),Pathogen
High Grade Lymphoma (neoplasm),Disease
Autosomal dominant intermediate Charcot-Marie-Tooth disease type D ORPHA:100046,Disease
Peripheral T-Cell Lymphoma,Disease
Migraine With Aura,Disease
Aspirin exacerbated respiratory disease,Disease
Human adenovirus 67 L5 fiber,Pathogen
Carcinoma of urinary bladder invasive,Disease
Human rhinovirus A1 1D,Pathogen
Norovirus Hu/Norwalk/20123/2009/VNM capsid protein VP1 (gene: VP1),Pathogen
Recurrent infection of the gastrointestinal tract,Disease
Endometrial Neoplasms,Disease
Combined immunodeficiency due to CD3gamma deficiency ORPHA:169082,Disease
Ectromelia virus ERPV serine/threonine kinase,Pathogen
Primary CD59 deficiency ORPHA:169464,Disease
Behavioral variant of frontotemporal dementia,Disease
Congenital Pectus Excavatum,Disease
Renal Cell Carcinoma,Disease
stage gastric cancer,Disease
Malignant Pleural Mesothelioma,Disease
Hepatitis D Infection,Disease
Low grade glioma,Disease
Drug toxicity,Disease
HETEROTAXY VISCERAL 6 AUTOSOMAL,Disease
Human rhinovirus A64 1D,Pathogen
Rash and Dermatitis Adverse Event Associated with Chemoradiation,Disease
Chronic viral hepatitis,Disease
Awakening Epilepsy,Disease
Turridolichocephaly,Disease
Vasospasm Intracranial,Disease
Echovirus E20 VP1,Pathogen
Human cosavirus E VP2,Pathogen
Cerebellar atrophy,Disease
Amyotrophic Lateral Sclerosis Guam Form,Disease
Adrenal Cortical Adenoma,Disease
Cardiovirus Infections,Disease
Cerebral Infraction,Disease
Enterovirus Infections,Disease
Posterior Choroidal Artery Infarction,Disease
Non-obstructive reflux-associated chronic pyelonephritis (disorder),Disease
Raised intraocular pressure,Disease
Norovirus Hu/GII.4/NIHIC28.5/2012/USA capsid protein VP1 (gene: VP1),Pathogen
Hashimoto Disease,Disease
Leukodystrophy,Disease
Human rhinovirus A85 1D,Pathogen
Narcolepsy,Disease
Familial hypercholanemia ORPHA:238475,Disease
Norovirus Hu/GII-4/CGMH28/2010/TW major viral capsid protein (gene: VP1),Pathogen
Deficiency of glucose-6-phosphate dehydrogenase,Disease
Alcoholic Intoxication Chronic,Disease
Norovirus Hu/GII.4/Guangzhou/GZ2010-L88/CHN/2011 major viral capsid protein,Pathogen
Bone Marrow failure syndromes,Disease
TARSAL-CARPAL COALITION SYNDROME,Disease
Synovitis Acne Pustulosis Hyperostosis And Osteitis (SAPHO) Syndrome,Disease
Anencephaly,Disease
Allodynia,Disease
Promyelocytic leukemia,Disease
Sclerosis,Disease
Alloxan Diabetes,Disease
Unipolar Depression,Disease
Adult polyglucosan body disease ORPHA:206583,Disease
Right Middle Cerebral Artery Infarction,Disease
Traumatic injury,Disease
Hypertension Portal,Disease
Metaphyseal anadysplasia ORPHA:1040,Disease
Cleft Palate,Disease
Noonan Syndrome,Disease
Human betaherpesvirus 6A tegument serine/threonine protein kinase (gene: U69),Pathogen
Salmonella infections,Disease
Radiation Damage,Disease
Lymphohistiocytosis,Disease
Hemorrhagic colitis,Disease
Narrow head shape,Disease
Vaso-Occlusive Crisis,Disease
Human rhinovirus A21 2C,Pathogen
Rhinovirus C capsid protein VP1,Pathogen
Disorder Of Eye,Disease
Tetralogy of Fallot,Disease
Cap myopathy ORPHA:171881,Disease
Human rhinovirus A30 2C,Pathogen
Enterocolitis,Disease
SOD2,Gene
Liver Dysfunction,Disease
Human rhinovirus B97 1B,Pathogen
Parkinson Disease,Disease
Multicentric carpo-tarsal osteolysis with or without nephropathy ORPHA:2774,Disease
Developmental Delay,Disease
Autosomal recessive brachyolmia ORPHA:448242,Disease
Sacral Agenesis,Disease
Malignant neoplasm of border of tongue,Disease
Liver Cirrhosis Alcoholic,Disease
Cerebrotendinous xanthomatosis ORPHA:909,Disease
Pain,Disease
Rat Adrenal Gland Pheochromocytoma,Disease
Malignant neoplasm of tongue,Disease
Vaccinia virus Ankara CP77 host range protein f2,Pathogen
SMITH-MCCORT DYSPLASIA 1,Disease
Vaccinia virus Ankara EEV type 1 membrane protein,Pathogen
Arthrogryposis-renal dysfunction-cholestasis syndrome ORPHA:2697,Disease
T-Cell Prolymphocytic Leukemia,Disease
CHROMOSOME 8p11 MYELOPROLIFERATIVE SYNDROME,Disease
Human rhinovirus A75 1C (VP3),Pathogen
Granuloma,Disease
difficile (disorder),Disease
Testicular Neoplasms,Disease
Coronary Heart Disease,Disease
Bronchiectasis,Disease
Cytotoxic Cerebral Edema,Disease
Immune dysregulation-inflammatory bowel disease-arthritis-recurrent infections syndrome ORPHA:238569,Disease
Human rhinovirus A8 1D,Pathogen
Primary gout,Disease
Colonic Diseases,Disease
Shock Hemorrhagic,Disease
Brain Diseases,Disease
Gerstmann-Straussler-Scheinker syndrome ORPHA:356,Disease
Multiple System Atrophy,Disease
Attenuation of retinal blood vessels,Disease
Corneal Ulcer,Disease
Uterine Corpus Cancer,Disease
LRP5-related primary osteoporosis ORPHA:498481,Disease
Dyssomnias,Disease
Orf virus ORF008 ankyrin repeat protein,Pathogen
Chronic arthritis,Disease
X-linked intellectual disability Stocco Dos Santos type ORPHA:85288,Disease
Chorioretinitis,Disease
Uterine Fibroids,Disease
Jervell and Lange-Nielsen syndrome ORPHA:90647,Disease
Depression Postpartum,Disease
Growth failure,Disease
Complement hyperactivation-angiopathic thrombosis-protein-losing enteropathy syndrome ORPHA:566175,Disease
Nasal allergies,Disease
Merkel cell carcinoma,Disease
Sarcoma Epithelioid,Disease
Lung Cancer,Disease
Leukostasis,Disease
Diffuse cutaneous systemic sclerosis ORPHA:220393,Disease
Human rhinovirus A49 1D,Pathogen
Infiltrating Cervical Carcinoma,Disease
Intermittent hydrarthrosis ORPHA:329967,Disease
Pseudoxanthomatous diffuse cutaneous mastocytosis ORPHA:280794,Disease
Scapuloperoneal spinal muscular atrophy ORPHA:431255,Disease
Squamous cell carcinoma of oropharynx,Disease
Malignant neoplasm of female breast,Disease
Hay fever,Disease
Congenital stationary night blindness ORPHA:215,Disease
Rhinovirus B VP1,Pathogen
Takayasu Arteritis,Disease
Myeloid Leukemia,Disease
Severe primary trimethylaminuria ORPHA:468726,Disease
Oxidative Phosphorylation Deficiencies,Disease
Behavioral variant of frontotemporal dementia ORPHA:275864,Disease
Malignant neoplasm of gallbladder,Disease
Carcinoma Of The Head And Neck,Disease
Lytic lesion,Disease
Diffuse Lymphoma,Disease
Human rhinovirus A24 1D,Pathogen
Progressive autosomal recessive ataxia-deafness syndrome ORPHA:448251,Disease
Endogenous Hyperinsulinism,Disease
Hypotrophic maxilla,Disease
Pneumonia Interstitial,Disease
Malignant neoplasm of large intestine,Disease
Libman-Sacks Disease,Disease
Monkeypox virus EEV glycoprotein,Pathogen
Peg-Shaped Teeth,Disease
Separation Anxiety Disorder,Disease
Papillary adenocarcinoma,Disease
Duane retraction syndrome with congenital deafness ORPHA:529574,Disease
Alcoholic Liver Cirrhosis,Disease
Sepsis,Disease
Biliary Cirrhosis,Disease
Sexually Transmitted Diseases,Disease
Infratentorial atrophy,Disease
Muenke syndrome ORPHA:53271,Disease
Infarction Middle Cerebral Artery,Disease
Uterine Cervical Neoplasm,Disease
Polymyalgia Rheumatica,Disease
Hyperlipidemia Familial Combined,Disease
Malignant tumor of colon,Disease
Vein of Galen aneurysmal malformation ORPHA:1053,Disease
Candidiasis of the esophagus,Disease
EGOT,Gene
Gastritis Atrophic,Disease
Hypersomnia,Disease
T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta ORPHA:169160,Disease
Adverse reaction to drug,Disease
Asperger Syndrome,Disease
Paroxysmal Nerve Pain,Disease
Sezary Syndrome,Disease
Giant cell arteritis ORPHA:397,Disease
Lymphocyte Rich Classical Hodgkin Lymphoma,Disease
Rhinitis Allergic Perennial,Disease
Ophthalmoplegia,Disease
Birdshot chorioretinopathy ORPHA:179,Disease
Thyroiditis,Disease
Short stature due to primary acid-labile subunit deficiency ORPHA:140941,Disease
Norrie disease ORPHA:649,Disease
Obesity due to leptin receptor gene deficiency ORPHA:179494,Disease
Cercopithecine betaherpesvirus 5 chemokine vCXCL2 (gene: UL147),Pathogen
Lupus Nephritis,Disease
Malignant neoplasm of dorsal surface of tongue,Disease
Mycoplasma Infections,Disease
Osteocraniostenosis ORPHA:2763,Disease
Opiate Addiction,Disease
Pleural Effusion Malignant,Disease
Neonatal Early-Onset Sepsis,Disease
Myelocele,Disease
Dehydrated hereditary stomatocytosis ORPHA:3202,Disease
Congenital non-communicating hydrocephalus ORPHA:269510,Disease
Familial progressive hyper- and hypopigmentation ORPHA:280628,Disease
Familial hemophagocytic lymphohistiocytosis ORPHA:540,Disease
Human rhinovirus A28 1D (VP1),Pathogen
Adenocarcinoma of lung stage I,Disease
Variola virus hypothetical protein (gene: A47R),Pathogen
Echovirus E15 VP1,Pathogen
Malignant melanoma of eye,Disease
Cercopithecine alphaherpesvirus 2 tegument protein VP22 (gene: UL49),Pathogen
Mental disorders,Disease
Coxsackievirus A18 VP1 protein,Pathogen
Congenital emphysema,Disease
Mucocutaneous candidiasis,Disease
Coxsackievirus A1 VP1,Pathogen
Ulnar-mammary syndrome ORPHA:3138,Disease
CXCL11,Gene
Brain Edema,Disease
Vaccinia virus Ankara putative monoglyceride lipase f2,Pathogen
Enterovirus A76 full_polyprotein 1..2198,Pathogen
Multiple paragangliomas associated with polycythemia ORPHA:324299,Disease
Asbestosis,Disease
Autosomal recessive spastic paraplegia type 5A ORPHA:100986,Disease
Lymphomatoid Papulosis,Disease
Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency ORPHA:363432,Disease
Iron deficiency anemia,Disease
Human rhinovirus B4 1B (VP2),Pathogen
Nervous System Organic Arsenic Poisoning,Disease
Norovirus Hu/Norwalk/20067/2009/VNM NTPase (gene: POL),Pathogen
Protruding eyes,Disease
Diabetic Retinopathy,Disease
Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation ORPHA:324611,Disease
Autosomal recessive Emery-Dreifuss muscular dystrophy ORPHA:98855,Disease
Schizotypal Personality Disorder,Disease
Human adenovirus 21 fiber protein (gene: L5),Pathogen
Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome,Disease
Bursitis,Disease
Hypoadiponectinemia,Disease
Follicular lymphoma ORPHA:545,Disease
Anxiety and fear,Disease
Paget Disease Extramammary,Disease
Human rhinovirus A32 1D,Pathogen
pricking of skin,Disease
Pleocytosis,Disease
MAFB,Gene
Malnutrition,Disease
Myelokathexis,Disease
Hutchinson-Gilford progeria syndrome ORPHA:740,Disease
Infant Leukemia,Disease
Cytomegalovirus encephalitis,Disease
Human adenovirus 50 fiber protein (gene: L5),Pathogen
Sensorineural Hearing Loss (disorder),Disease
Spinal Muscular Atrophy,Disease
Myxoma,Disease
Glycerol kinase deficiency adult form ORPHA:284414,Disease
Autoimmune Hepatitis,Disease
Tuberculoid leprosy,Disease
Echovirus E16 VP2,Pathogen
Inflammatory neuropathy,Disease
NON RARE IN EUROPE: Berger disease ORPHA:34145,Disease
Hypoplastic anemia,Disease
Human rhinovirus A8 1C,Pathogen
Hormone refractory prostate cancer,Disease
Phakomatosis Pigmentovascularis,Disease
PARKINSON DISEASE 2 AUTOSOMAL RECESSIVE JUVENILE,Disease
Karshi virus (Royal Farm virus) full_polyprotein 1..3416,Pathogen
Hepacivirus C NS2 protein,Pathogen
Muscle Weakness,Disease
Precursor Cell Lymphoblastic Leukemia Lymphoma,Disease
Female infertility due to oocyte meiotic arrest ORPHA:488191,Disease
Duodenal Ulcer,Disease
synovial sarcoma,Disease
Myelomonocytic leukemia,Disease
FANCONI ANEMIA COMPLEMENTATION GROUP A (disorder),Disease
Talipes Transversoplanus,Disease
Hepacivirus C E1 protein,Pathogen
Memory Disorder Spatial,Disease
Cutaneous Fibrous Histiocytoma,Disease
Human adenovirus 65 L5 fiber,Pathogen
Enterovirus B73 full_polyprotein 1..2188,Pathogen
Human rhinovirus A9 1C,Pathogen
Bile Duct Neoplasms,Disease
Creutzfeldt-Jakob disease,Disease
Bleeding disorder due to CalDAG-GEFI deficiency ORPHA:420566,Disease
Occupational Diseases,Disease
Long Sleeper Syndrome,Disease
Short Sleeper Syndrome,Disease
Observation of Neuromuscular Block,Disease
Oculomotor Nerve Palsy,Disease
Human rhinovirus B70 2C (P2-C),Pathogen
INHBC,Gene
Anemia of chronic disease,Disease
Contact Dermatitis,Disease
Rhinovirus C capsid protein VP3,Pathogen
Vaccinia virus Ankara serine proteinase inhibitor / SPI-2 f2,Pathogen
Human papillomavirus type 40 early protein (gene: E2),Pathogen
Severe congenital hypochromic anemia with ringed sideroblasts ORPHA:300298,Disease
Human parainfluenza virus 1 strain Washington/1964 phosphoprotein (gene: P),Pathogen
Coxsackievirus B4 full_polyprotein 1..2183,Pathogen
Pelizaeus Merzbacher like disease,Disease
Benign neoplasm of stomach,Disease
Human rhinovirus B99 1C,Pathogen
Echovirus E7 VP1,Pathogen
Microcephaly,Disease
Social Anxiety,Disease
Drug-Induced Stevens Johnson Syndrome,Disease
Hepatoma Novikoff,Disease
Human rhinovirus A82 1B,Pathogen
RCAN1,Gene
Fibrolamellar Hepatocellular Carcinoma,Disease
Leukopenia,Disease
Hypoxia-Ischemia Brain,Disease
Melanoma astrocytoma syndrome,Disease
Caudal regression sequence ORPHA:3027,Disease
Hepacivirus C p7 protein,Pathogen
insulinoma,Disease
Electroretinogram abnormal,Disease
Adenocarcinoma of pancreas,Disease
Angiolymphoid hyperplasia,Disease
neurological disability,Disease
Hypertensive disease,Disease
Pulmonary arterial hypertension associated with connective tissue disease ORPHA:275798,Disease
AIDS with Kaposi's sarcoma,Disease
Keratoconjunctivitis Vernal,Disease
Yaba-like disease virus 148R protein (gene: 148R),Pathogen
early pregnancy,Disease
Hereditary Nonpolyposis Colorectal Cancer,Disease
Chromosome 8 trisomy,Disease
